bv_id,page,tyc2_id,label,ra_deg,de_deg,x,y,z,vt_mag,bt_mag,bv_color,gl_deg,gb_deg,gx,gy,gz,hip,plx_mas,e_plx_mas,dist_pc,dist_ly,dist_ly_naive,dist_quality,px_ly,py_ly,pz_ly,gx_ly,gy_ly,gz_ly,uid,date,n_view,link,src_x,src_y,src_prox,cid,title,part,token_row
BV1h4421c7WD,1,TYC 2162-1674-1,12,302.94988911,26.80899038,0.485443694,-0.748950967,0.451017592,5.648,7.308,1.66,65.78061,-3.853,0.409304455,0.909920021,-0.067196864,99518,2.31,0.31,397.773,1297.361,1411.932,good,629.7955,-971.6594,585.1324,531.0154,1180.4943,-87.1786,632929026,2024-02-09,14749,//player.bilibili.com/player.html?isOutside=true&aid=1750343900&bvid=BV1h4421c7WD&cid=1435314265&p=1,0.48533857,-0.7490153,999,1435314265,【古风/填词/与天齐】功过非易事|绝地天通——污名沾,【古风/填词/与天齐】功过非易事|绝地天通——污名沾,44
BV1wu4m1K78N,1,TYC 5725-2836-1,93,298.53448782,-8.57420842,0.472348825,-0.868710934,-0.149090242,5.968,7.926,1.958,32.277924,-17.803454,0.804979023,0.508452608,-0.305752706,97928,5.16,0.37,192.281,627.138,632.086,good,296.228,-544.8018,-93.5002,504.8331,318.8701,-191.7492,36112611,2024-02-09,3003,//player.bilibili.com/player.html?isOutside=true&aid=1300355908&bvid=BV1wu4m1K78N&cid=1434779301&p=1,0.47223437,-0.8687842,999,1434779301,【永夜Minus】春泥棒 / 盗春人【Synthesizer Cover】,【永夜Minus】春泥棒 / 盗春人【Synthersizer Cover】,45
BV1YA4m157LD,1,TYC 7963-1586-1,27,311.58362559,-39.19926485,0.514345706,-0.57965509,-0.632019359,5.456,5.364,-0.092,2.912754,-38.290942,0.783860343,0.039883582,-0.619654954,102497,10.05,0.33,99.52,324.591,324.534,good,166.9521,-188.151,-205.148,254.4342,12.9459,-201.1346,400604752,2024-02-09,144,//player.bilibili.com/player.html?isOutside=true&aid=1100393836&bvid=BV1YA4m157LD&cid=1435745754&p=1,0.5142604,-0.57970953,999,1435745754,时光盲盒[星尘/永夜],时光盲盒[星尘/永夜],46
BV1XJ4m1s7k8,1,TYC 7463-1971-1,38,307.19474303,-35.59586811,0.491565951,-0.647737624,-0.582064332,6.062,5.959,-0.103,6.68987,-34.306899,0.820406213,0.096228537,-0.563625509,101017,4.58,0.36,215.734,703.631,712.132,good,345.881,-455.7682,-409.5584,577.2631,67.7094,-396.5843,1071135356,2024-02-09,425,//player.bilibili.com/player.html?isOutside=true&aid=1250442008&bvid=BV1XJ4m1s7k8&cid=1435620098&p=1,0.49146557,-0.64779544,999,1435620098,【星尘infinity】《游向深蓝之渊》 2024贺岁纪翻唱，向深海更深处去！,【星尘infinity】《游向深蓝之渊》 2024贺岁纪翻唱，向深海更深处去！,47
BV1r642137Fv,1,TYC 2154-4100-1,83,301.72253515,23.61442289,0.481776241,-0.779376394,0.400579693,5.029,4.846,-0.183,62.483655,-4.645303,0.460484027,0.883965814,-0.080987045,99080,6.47,0.27,154.332,503.365,504.106,good,242.5091,-392.3105,201.6377,231.7914,444.9572,-40.766,30927082,2024-02-09,190,//player.bilibili.com/player.html?isOutside=true&aid=1400321361&bvid=BV1r642137Fv&cid=1435353506&p=1,0.4816681,-0.7794434,999,1435353506,【星尘V4】恭喜恭喜：EVOLUTION【VOCALOID】【仿造卡拉OK上格唱片PV】【COVER姚敏、姚莉】,恭喜恭喜,48
BV1HZ421z76W,1,TYC 3591-3421-1,38,323.49521648,45.59183521,0.562476262,-0.416283217,0.714372969,4.082,5.084,1.002,90.741944,-4.579556,-0.012907655,0.996723857,-0.079843258,106481,26.39,0.15,37.895,123.596,123.591,good,69.5199,-51.451,88.2937,-1.5953,123.1912,-9.8683,1338375556,2024-02-09,2297,//player.bilibili.com/player.html?isOutside=true&aid=1150166058&bvid=BV1HZ421z76W&cid=1428482474&p=1,0.56242454,-0.41632164,999,1428482474,双声道」星尘Infinity×三无Marblue-阮梅·故我逢真,双声道」星尘×三无[故我逢真],49
BV1RB421B7Ya,1,TYC 6313-2321-1,61,299.48762683,-15.49150531,0.474352705,-0.838838186,-0.267095505,5.006,5.08,0.074,26.017967,-21.544083,0.835872172,0.408006624,-0.367216976,98258,12.28,0.49,81.498,265.81,265.6,good,126.0877,-222.9717,-70.9967,222.1833,108.4523,-97.61,287974636,2024-02-09,1078,//player.bilibili.com/player.html?isOutside=true&aid=1350333776&bvid=BV1RB421B7Ya&cid=1435257020&p=1,0.47423983,-0.83891034,999,1435257020,【永夜&星尘】焦糖星【Synthesizer V Cover】,【永夜&星尘】焦糖星【Synthesizer V Cover】,50
BV1yB421z73X,1,TYC 3175-186-1,74,314.62896918,41.93992793,0.522561441,-0.529373562,0.668351085,6.143,6.059,-0.084,83.659726,-2.510084,0.110326994,0.992929974,-0.043795227,103532,6.54,0.31,152.626,497.8,498.71,good,260.1311,-263.5222,332.7052,54.9208,494.2806,-21.8013,185936928,2024-02-09,116,//player.bilibili.com/player.html?isOutside=true&aid=1350494022&bvid=BV1yB421z73X&cid=1434946677&p=1,0.52248263,-0.52942276,999,1434946677,【星尘Infinity&_棠梨】人机对唱&出行记录,【星尘Infinity&_棠梨】人机对唱&出行记录,51
BV1vF4m1T7jZ,1,TYC 2697-1635-1,34,307.33496104,36.45472855,0.487802908,-0.63952295,0.594187445,5.946,6.365,0.419,75.853253,-1.468987,0.244325915,0.969354244,-0.025635849,101067,1.26,0.27,602.381,1964.705,2588.543,poor,958.389,-1256.4742,1167.4032,480.0284,1904.4955,-50.3669,8531415,2024-02-09,140,//player.bilibili.com/player.html?isOutside=true&aid=1200378147&bvid=BV1vF4m1T7jZ&cid=1435116139&p=1,0.4876995,-0.63957965,999,1435116139,【星尘infinity/青溯】飞尘,【星尘infinity/青溯】飞尘,52
BV1ZJ4m147hu,1,TYC 3180-2696-1,19,316.23276236,43.92785195,0.520106749,-0.498193854,0.693752012,3.88,5.829,1.949,85.929436,-2.077939,0.070938325,0.996821471,-0.036258926,104060,3.87,0.16,257.197,838.865,842.781,good,436.2995,-417.9175,581.9645,59.5077,836.1989,-30.4164,46207951,2024-02-09,150120,//player.bilibili.com/player.html?isOutside=true&aid=1250355182&bvid=BV1ZJ4m147hu&cid=1434884483&p=1,0.5200262,-0.49824083,999,1434884483,【星尘infinity/黍原创曲】禾青如烟,【星尘infinity/黍原创曲】禾青如烟,53
BV14g4y127Ry,1,TYC 2167-1352-1,18,303.56053909,28.69481596,0.484926001,-0.730964011,0.480144133,5.213,5.409,0.196,67.65711,-3.269309,0.379529949,0.923420101,-0.057029241,99738,10.97,0.23,91.17,297.358,297.317,good,144.1968,-217.3582,142.7748,112.8564,274.5866,-16.9581,269391445,2024-01-25,1139,//player.bilibili.com/player.html?isOutside=true&aid=836652038&bvid=BV14g4y127Ry&cid=1418152379&p=1,0.48482,-0.73102725,999,1418152379,【星尘Infinity】鬼 cover草东没有派对,【星尘Infinity】鬼 cover草东没有派对,54
BV17K411Y7f8,1,TYC 1161-1795-1,67,347.93412575,8.72011319,0.966604009,-0.206619846,0.151607813,5.17,5.305,0.135,85.471779,-46.771863,0.054073331,0.682767128,-0.728632365,114520,13.46,0.49,74.356,242.517,242.315,good,234.4184,-50.1089,36.7675,13.1137,165.583,-176.7061,13431502,2024-01-25,368,//player.bilibili.com/player.html?isOutside=true&aid=496702480&bvid=BV17K411Y7f8&cid=1418687754&p=1,0.9668418,-0.20664549,999,1418687754,【星尘Infinity翻唱】吉他与孤独与蓝色星球 丨 ギターと孤独と蒼い惑星,【星尘Infinity翻唱】吉他与孤独与蓝色星球 丨 ギターと孤独と蒼い惑星,55
BV1dT4y1b7uD,1,TYC 7511-1199-1,15,344.64586091,-35.52322996,0.784830724,-0.215502688,-0.581032982,6.211,6.847,0.636,6.641134,-64.585495,0.426284117,0.049632919,-0.903226674,113447,13.45,0.43,74.397,242.651,242.495,good,190.4402,-52.292,-140.9884,103.4384,12.0435,-219.1691,10698287,2024-01-25,559,//player.bilibili.com/player.html?isOutside=true&aid=924225496&bvid=BV1dT4y1b7uD&cid=1418910622&p=1,0.7849417,-0.21552974,999,1418910622,短背,【星尘原创】短背,56
BV1ub4y1N7XH,1,TYC 3179-564-1,72,314.58109784,44.47171264,0.500886244,-0.5082645,0.700557042,5.655,6.786,1.131,85.554847,-0.829913,0.077496626,0.996887396,-0.014484204,103519,12.61,0.29,79.325,258.722,258.649,good,129.5905,-131.4995,181.2499,20.0501,257.9172,-3.7474,320519460,2024-01-20,2037,//player.bilibili.com/player.html?isOutside=true&aid=624064788&bvid=BV1ub4y1N7XH&cid=1415030506&p=1,0.5007907,-0.50831616,999,1415030506,【星尘Infinity】原创曲【Fallen Angel】,【星尘Infinity】原创曲【Fallen Angel】,57
BV1u64y1P7eZ,1,TYC 1715-2283-1,5,347.67765259,17.59437025,0.931260474,-0.203428145,0.302276231,5.816,7.425,1.609,91.451478,-39.042437,-0.019673578,0.776430424,-0.629895823,114449,6.43,0.38,155.057,505.727,507.242,good,470.9638,-102.8792,152.8693,-9.9495,392.6621,-318.5555,353784518,2024-01-24,632,//player.bilibili.com/player.html?isOutside=true&aid=581626813&bvid=BV1u64y1P7eZ&cid=1417210711&p=1,0.93147254,-0.20345479,999,1417210711,【星尘inf/苍穹】想你【一周年快乐 to 星】【无参配布】【Cover 祝一可】,【星尘inf/苍穹】想你【一周年快乐 to 星】【无参配布】【Cover 祝一可】,58
BV12e411S7R2,1,TYC 3590-3349-1,15,322.36229177,46.54058824,0.544692618,-0.420041155,0.725861818,5.324,6.441,1.117,90.815488,-3.349695,-0.014208152,0.9981904,-0.058429905,106093,15.05,0.27,66.462,216.769,216.715,good,118.0726,-91.052,157.3445,-3.0799,216.377,-12.6658,5347090,2024-01-01,403,//player.bilibili.com/player.html?isOutside=true&aid=238217160&bvid=BV12e411S7R2&cid=1390625429&p=1,0.54463124,-0.42008555,999,1390625429,【永夜Minus】夜行 - ヨルシカ【Synthesizer V COVER】,【永夜Minus】夜行 - ヨルシカ【Synthesizer V COVER】,59
BV1sC4y1L7KH,1,TYC 3174-1146-1,2,310.48542275,41.71687758,0.484631001,-0.567722416,0.665450263,5.646,5.525,-0.121,81.528998,-0.264191,0.147307279,0.989080029,-0.004610993,102155,2.98,0.26,325.906,1062.963,1094.484,good,515.1448,-603.4678,707.3489,156.5822,1051.3553,-4.9013,1970176153,2023-10-01,23294,//player.bilibili.com/player.html?isOutside=true&aid=746742258&bvid=BV1sC4y1L7KH&cid=1285195621&p=1,0.48452532,-0.5677742,999,1285195621,【星尘Infinity】求婚 / プロポーズ (Propose),【星尘Infinity】求婚 / プロポーズ (Propose),60
BV1KN411p7Qs,1,TYC 2162-1673-1,54,302.63973797,26.90416838,0.480977653,-0.750935829,0.452499588,5.518,5.614,0.096,65.709451,-3.569137,0.410566142,0.909703258,-0.062252912,99404,7.7,0.27,129.807,423.375,423.58,good,203.6337,-317.9272,191.5768,173.8233,385.1453,-26.3563,448813977,2023-09-07,3537,//player.bilibili.com/player.html?isOutside=true&aid=490739935&bvid=BV1KN411p7Qs&cid=1259470172&p=1,0.48086894,-0.7510011,999,1259470172,【星尘Infinity】星轨绝离（ZClear Remix）/ Electronic Rock,【星尘Infinity】星轨绝离（ZClear Remix）/ Electronic Rock,61
BV1Gw411a7vt,1,TYC 3152-2083-1,16,306.89273952,38.44034549,0.470203293,-0.626417295,0.621699473,5.64,5.717,0.077,77.259632,-0.023843,0.220533456,0.975379322,-0.000416141,100907,12.28,0.22,81.446,265.642,265.6,good,124.9058,-166.4028,165.1496,58.583,259.1018,-0.1105,30976371,2023-10-03,1690,//player.bilibili.com/player.html?isOutside=true&aid=321728428&bvid=BV1Gw411a7vt&cid=1287830060&p=1,0.47008717,-0.62647104,999,1287830060,【星尘Infinity】「Bliss」(TVsize)【Synthesizer V COVER】,【星尘Infinity】「Bliss」(TVsize)【Synthesizer V COVER】,62
BV14u411778B,1,TYC 2684-2040-1,99,305.93487102,37.4764488,0.465738318,-0.642568547,0.608435273,5.825,5.635,-0.19,76.036525,0.034887,0.241303261,0.970449569,0.000608888,100574,2.41,0.28,389.379,1269.986,1353.346,good,591.4811,-816.053,772.7043,306.4518,1232.4573,0.7733,183288189,2023-08-22,312,//player.bilibili.com/player.html?isOutside=true&aid=532507468&bvid=BV14u411778B&cid=1241753787&p=1,0.4656192,-0.6426256,999,1241753787,私奔到月球【遥YAO/星尘Infinity】【cover五月天】,私奔到月球【遥YAO/星尘Infinity】【cover五月天】,63
BV1tX4y1e7gy,1,TYC 8004-1299-1,2,342.75899655,-39.15683538,0.740578061,-0.22982811,-0.631445308,5.57,7.306,1.736,359.56717,-62.249037,0.465616109,-0.003517478,-0.884979811,112832,4.22,0.24,235.201,767.124,772.882,good,568.1154,-176.3067,-484.397,357.1854,-2.6983,-678.8894,11116918,2023-07-09,10581,//player.bilibili.com/player.html?isOutside=true&aid=358239528&bvid=BV1tX4y1e7gy&cid=1202661478&p=1,0.7406548,-0.22985655,999,1202661478,【星尘infinity/苍穹 feat.赤羽】起战令【SYNTHESIZER V COVER】,【星尘infinity/苍穹 feat.赤羽】起战令【SYNTHESIZER V COVER】,64
BV19P411Q7cH,1,TYC 7509-1264-1,69,345.87422707,-34.74942143,0.796807834,-0.200525373,-0.569988466,5.159,5.462,0.303,7.987609,-65.720344,0.4072014,0.057138627,-0.911549339,113860,33.99,0.73,29.44,96.021,95.957,good,76.5104,-19.2547,-54.7309,39.0999,5.4865,-87.528,11116918,2023-05-26,4469,//player.bilibili.com/player.html?isOutside=true&aid=314120308&bvid=BV19P411Q7cH&cid=1141214452&p=1,0.7969221,-0.20055336,999,1141214452,【星尘infinity】鱼【0527自生贺】【SYNTHESIZER V COVER】,【星尘infinity】鱼【0527自生贺】【SYNTHESIZER V COVER】,65
BV1eP411d7oE,1,TYC 2680-1628-1,21,304.66278838,34.98277945,0.465987023,-0.673905457,0.57333021,5.235,5.946,0.711,73.401808,-0.538998,0.285645491,0.958289183,-0.009407143,100122,1.03,0.21,720.241,2349.113,3166.567,poor,1094.6564,-1583.0804,1346.8177,671.0137,2251.13,-22.0984,11116918,2023-03-19,13136,//player.bilibili.com/player.html?isOutside=true&aid=311165703&bvid=BV1eP411d7oE&cid=1061832956&p=1,0.46586823,-0.6739645,999,1061832956,【星尘infinity】天欲雪【SYNTHESIZER V COVER】,【星尘infinity】天欲雪【SYNTHESIZER V COVER】,66
BV1UH4y1D7Yx,1,TYC 3590-3348-1,5,321.33145303,46.71433828,0.535326596,-0.428395195,0.727944361,5.62,5.972,0.352,90.424766,-2.733988,-0.007405066,0.998834307,-0.047698981,105769,29.88,0.26,33.471,109.167,109.155,good,58.4399,-46.7666,79.4674,-0.8084,109.0396,-5.2071,440348680,2023-09-12,7959,//player.bilibili.com/player.html?isOutside=true&aid=960898198&bvid=BV1UH4y1D7Yx&cid=1264961700&p=1,0.5352534,-0.42844373,999,1264961700,【星尘infinity】「tough love」(后妈茶话会)完整版,【星尘infinity】「tough love」(后妈茶话会)完整版,67
BV14z4y1T7vY,1,TYC 1063-519-1,49,291.24250108,11.94441423,0.354471493,-0.911875226,0.206962639,5.243,6.1,0.857,47.371864,-1.866475,0.67687805,0.735374242,-0.032570372,95447,65.89,0.26,15.177,49.501,49.5,good,17.5469,-45.1392,10.245,33.5065,36.4021,-1.6123,356160341,2023-09-07,514,//player.bilibili.com/player.html?isOutside=true&aid=575636623&bvid=BV14z4y1T7vY&cid=1259842501&p=1,0.35424757,-0.911967,963,1259842501,【星尘infinity】トリノコシティ/孤雏市中文翻填“我只是一只被困在从前那些爱意中的雏鸟。”,【星尘infinity】トリノコシティ/孤雏市中文翻填“我只是一只被困在从前那些爱意中的雏鸟。”,68
BV1ZG411o7Qt,1,TYC 1616-1861-1,12,299.4393599,16.78916072,0.470551436,-0.833754537,0.288850685,5.525,5.469,-0.056,55.515737,-6.397366,0.562654288,0.819148956,-0.111423251,98234,7.16,0.34,139.485,454.939,455.526,good,214.0722,-379.3074,131.4094,255.9733,372.6627,-50.6908,351601190,2023-08-22,940,//player.bilibili.com/player.html?isOutside=true&aid=405115772&bvid=BV1ZG411o7Qt&cid=1242398762&p=1,0.47043562,-0.83382547,999,1242398762,【禁忌组翻唱】幸存【星尘&心华】【VOCALOID COVER】,【禁忌组翻唱】幸存【星尘&心华】【VOCALOID COVER】,69
BV1UP411Y7BH,1,TYC 3606-2457-1,63,333.45517226,45.44061605,0.627683885,-0.313565053,0.712523612,5.523,5.537,0.014,96.121773,-9.068259,-0.10530903,0.981870039,-0.157611024,109745,12.96,0.25,77.177,251.718,251.664,good,157.9993,-78.9299,179.3549,-26.5082,247.1542,-39.6735,66711381,2023-08-31,1471,//player.bilibili.com/player.html?isOutside=true&aid=317966472&bvid=BV1UP411Y7BH&cid=1252618062&p=1,0.627679,-0.31360137,999,1252618062,【星尘原创】而我盛开如花朵般【泛音列乐队】（橙蓝色的焰火5）,【星尘原创】而我盛开如花朵般【泛音列乐队】（橙蓝色的焰火5）,70
BV1mu4y1C7af,1,TYC 3179-1354-1,67,313.31148109,44.38726677,0.490209309,-0.519988682,0.699504541,4.749,4.601,-0.148,84.903549,-0.193536,0.088832101,0.996040887,-0.003377829,103089,6.21,0.22,160.836,524.576,525.212,good,257.152,-272.7736,366.9433,46.5992,522.4991,-1.7719,320519460,2023-09-01,702,//player.bilibili.com/player.html?isOutside=true&aid=915483628&bvid=BV1mu4y1C7af&cid=1345498635&p=1,0.4901073,-0.5200373,999,1345498635,【星尘Infinity】原创曲【做个人吧】,【星尘Infinity】原创曲【做个人吧】,71
BV1ij411277c,1,TYC 8007-205-1,15,340.87490495,-41.41434573,0.708552604,-0.245705943,-0.661499658,4.948,6.128,1.18,355.993082,-60.198412,0.49578316,-0.034728693,-0.867751679,112203,14.16,0.19,70.63,230.365,230.336,good,163.226,-56.6021,-152.3866,114.2113,-8.0003,-199.8999,110926375,2023-08-29,1239,//player.bilibili.com/player.html?isOutside=true&aid=447872532&bvid=BV1ij411277c&cid=1251022063&p=1,0.70860875,-0.24573594,999,1251022063,【星尘Infinity】高空弹跳（short ver.）【SYNTHESIZER V COVER】,【星尘Infinity】高空弹跳（short ver.）【SYNTHESIZER V COVER】,72
BV18r4y1X74U,1,TYC 3218-2413-1,32,340.36937561,40.22545188,0.719132561,-0.25650478,0.645796917,5.205,5.042,-0.163,97.652036,-16.181828,-0.127881175,0.951829935,-0.278686526,112031,2.43,0.29,385.288,1256.641,1342.207,good,903.6916,-322.3345,811.535,-160.7008,1196.1087,-350.209,11116918,2023-08-29,6366,//player.bilibili.com/player.html?isOutside=true&aid=745277988&bvid=BV18r4y1X74U&cid=1250920596&p=1,0.71919394,-0.25653428,684,1250920596,【星尘infinity】郁孤水【忘川风华录同人】【SYNTHESIZER V COVER】,【星尘infinity】郁孤水【忘川风华录同人】【SYNTHESIZER V COVER】,73
BV17j41127mb,1,TYC 9077-2487-1,92,281.36209273,-64.87125755,0.083660482,-0.416331172,-0.905355885,4.793,5.015,0.222,330.566557,-23.762827,0.797091051,-0.449750897,-0.402951594,92024,35.03,0.19,28.548,93.112,93.108,good,7.7898,-38.7653,-84.2993,74.2186,-41.8771,-37.5195,356160341,2023-08-29,2809,//player.bilibili.com/player.html?isOutside=true&aid=447774767&bvid=BV17j41127mb&cid=1250780936&p=1,0.08326912,-0.4163776,715,1250780936,【星尘infinity】“我将这夏末愿景，写作‘快晴’。”快晴中文翻填,【星尘infinity】“我将这夏末愿景，写作‘快晴’。”快晴中文翻填,74
BV1hN4y1R7hC,1,TYC 1624-3414-1,13,299.68928618,19.49214977,0.466909428,-0.818935148,0.333677703,3.668,5.574,1.906,57.966806,-5.207226,0.52822146,0.844242288,-0.090758182,98337,12.62,0.18,79.248,258.472,258.444,good,120.6832,-211.6721,86.2465,136.5306,218.2133,-23.4585,3493084138572675,2023-08-27,101314,//player.bilibili.com/player.html?isOutside=true&aid=872869117&bvid=BV1hN4y1R7hC&cid=1248617250&p=1,0.46678913,-0.8190062,999,1248617250,【星尘原创】纸星瓶【pv付】,【星尘原创】纸星瓶【pv付】,75
BV1Bp4y1P7Rx,1,TYC 2676-1686-1,48,303.84903634,33.72908174,0.463247016,-0.690710626,0.555266633,5.802,6.871,1.069,71.98681,-0.683997,0.3092139,0.950917586,-0.011937723,99841,10.26,0.31,97.484,317.95,317.891,good,147.2893,-219.6113,176.5469,98.3145,302.3441,-3.7956,327601393,2023-08-28,1700,//player.bilibili.com/player.html?isOutside=true&aid=960287092&bvid=BV1Bp4y1P7Rx&cid=1249857184&p=1,0.46312582,-0.690768,999,1249857184,【星尘infinity/海伊】所念皆星河【Synthesizer V Cover】星海组贴贴,【星尘infinity/海伊】所念皆星河【Synthesizer V Cover】星海组贴贴,76
BV1iu41177bh,1,TYC 1616-837-1,92,299.00526555,16.63480419,0.464596796,-0.837973179,0.286270446,5.815,6.785,0.97,55.168247,-6.119216,0.56791418,0.816155896,-0.106597546,98085,0.99,0.57,482.601,1574.035,3294.509,poor,731.2917,-1318.9992,450.5997,893.9168,1284.658,-167.7883,1476027,2023-08-26,3679,//player.bilibili.com/player.html?isOutside=true&aid=532533569&bvid=BV1iu41177bh&cid=1241930987&p=1,0.46447682,-0.8380439,999,1241930987,【星尘infinity】不安灵魂收容所【HB to 霜凝玥】【SynthV COVER】,【星尘infinity】不安灵魂收容所【HB to 霜凝玥】【SynthV COVER】,77
BV1Dw411Q7Dp,1,TYC 6892-1997-1,3,300.34937081,-22.73730971,0.466005051,-0.795896894,-0.386506696,6.108,7.241,1.133,19.037763,-25.01966,0.856599052,0.295582371,-0.42292922,98575,9.29,0.38,107.645,351.092,351.083,good,163.6106,-279.4329,-135.6993,300.7449,103.7766,-148.487,3546376552057488,2023-08-26,253,//player.bilibili.com/player.html?isOutside=true&aid=320312031&bvid=BV1Dw411Q7Dp&cid=1247819666&p=1,0.465886,-0.79596514,999,1247819666,【星尘 AI / Stardust AI 】WAVE 【SynthVカバー】,【星尘 AI / Stardust AI 】WAVE 【SynthVカバー】,78
BV1iu4y1e7dB,1,TYC 3179-457-1,56,314.14491184,44.92472628,0.49312913,-0.508072273,0.706177193,5.962,5.984,0.022,85.696698,-0.299601,0.075035177,0.997167177,-0.005228997,103371,0.6,0.36,668.676,2180.931,5435.94,poor,1075.4804,-1108.0704,1540.1234,163.6465,2174.7524,-11.4041,8151904,2023-08-26,441,//player.bilibili.com/player.html?isOutside=true&aid=915299518&bvid=BV1iu4y1e7dB&cid=1248000323&p=1,0.4930296,-0.50811964,999,1248000323,【星尘翻唱曲】オノマトペ / 拟声词【风湮】,【星尘翻唱曲】オノマトペ / 拟声词【风湮】,79
